Filename,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
DB09421,3,0,0,0,4,6,0,-2,362.388,11.793,629.449,273.916,264.388,91.145,0,1119.842,3.5,10.5,0.1241987,0.0312078,0.8285315,35.68,11.912,24.491,26.649,-2.403,0.575,-0.39,0.756,3.44,-2.366,11.503,-5.495,9.523,-0.186,6,-1.774,2,22.476,0,119.617,180.452,10,0,15,0,15,7,26,1,4.352
DB09462,7,0,0,0,0,5,0,-1,92.094,3.322,270.549,117.579,152.97,0,0,384.01,3,5.1,0.0287359,0.0326502,0.9443829,6.004,3.578,8.676,9.725,-1.193,0.081,-0.399,-2.432,350.984,-0.881,159.536,-3.859,10.927,-2.527,3,-0.982,2,65.514,0,0,67.97,3,0,0,0,0,0,6,0,15.378
DB09477,0,1,0,2,1,8,0,-2,348.398,4.448,643.045,255.941,190.792,196.312,0,1144.305,3,8.5,0.0172895,0.0228949,0.822782,36.379,12.251,21.187,16.08,-0.726,-2.652,-1.659,-1.073,1.836,-1.399,1.339,-5.639,8.68,-0.319,5,-0.879,1,27.421,0,15.922,130.94,7,0,11,0,11,4,25,1,0.002
DB09480,3,1,0,0,0,4,0,2,303.185,3.218,473.621,260.711,6.31,123.12,83.481,798.811,1,1.5,0.0129655,0.0031671,0.8790843,24.422,7.395,9.864,3.828,3.46,-2.815,-4.043,-4.802,2152.607,0.871,3592.792,-2.881,9.011,0.81,2,0.318,3,100,0,0,11.44,1,0,6,0,6,0,14,0,0.611
DB09487,17,0,0,0,0,36,0,-2,1626.243,11.477,1202.94,514.029,521.97,5.583,161.358,2610.827,16,36.4,0.0504499,0.1210368,0.7622657,75.269,30.34,70.804,57.605,-3.818,-0.47,-16.344,-5.405,0.111,-7.199,0.202,-7.663,8.947,1.826,13,-2.775,1,0,0,0,431.095,24,3,12,0,12,0,67,2,0.012
DB09488,0,1,0,1,0,7,1,-1,348.444,3.731,690.067,324.746,124.967,240.354,0,1217.448,1,5,0.0114356,0.0072457,0.7990503,40.369,12.361,17.408,8.71,2.356,-5.304,-4.011,-4.848,40.863,-0.765,21.963,-4.366,9.069,1.009,3,0.486,3,69.577,0,0,67.34,4,0,17,0,17,4,26,0,0
DB09494,4,0,0,0,0,15,0,-1,242.444,1.923,670.914,613.934,56.98,0,0,1122.247,1,1.7,0.0032955,0.0025339,0.7784369,29.127,9.287,10.474,1.552,5.207,-5.451,-3.399,-5.117,2854.672,-0.967,1537.278,-1.129,10.884,-2.844,1,0.709,3,100,0,0,23.199,1,1,0,0,0,0,17,0,0.064
DB09495,0,0,0,0,0,6,0,0,310.392,8.468,623.95,307.011,82.676,234.263,0,1088.07,0,4.75,0.0658991,0,0.819948,35.775,10.533,14.821,6.732,3.783,-4.577,-4.181,-5.563,1628.858,-0.618,838.245,-1.642,9.468,0.49,2,0.251,3,100,0,0,61.706,3,0,12,0,12,0,23,0,0.187
DB09496,1,0,0,0,0,10,1,0,290.402,4.271,662.604,443.135,49.435,170.034,0,1127.614,0,2.75,0.0161802,0,0.7907118,34.176,10.241,11.99,3.309,5.169,-5.706,-4.324,-5.729,3365.976,-0.566,1836.939,-0.872,9.057,0.7,1,0.731,3,100,0,0,44.361,3,1,6,0,6,0,21,1,0.077
DB09502,2,0,0,0,0,9,1,-2,182.148,7.17,377.403,119.995,228.52,0,28.888,595.352,3,7.8,0.086362,0.0357973,0.9068649,11.893,5.885,13.296,12.283,-1.403,-0.319,-0.525,-3.039,67.429,-1.761,38.612,-4.867,10.771,-0.411,5,-1.124,2,51.466,28.888,0,120.31,5,0,0,0,0,0,12,0,1.187
DB09510,9,0,0,0,1,0,0,-1,60.055,6.485,199.073,0,199.073,0,0,254.33,4,2,0.1653614,0.0200931,0.9751772,4.024,2.933,10.108,12.906,-2.199,1.001,0.41,-0.559,53.566,-0.832,53.74,-5.188,9.737,-1.163,2,-1.368,2,45.016,0,47.638,82.002,3,0,0,0,0,0,4,0,38.916
DB09513,9,0,0,0,1,0,0,-1,60.055,6.485,199.073,0,199.073,0,0,254.33,4,2,0.1653609,0.0200931,0.9751772,4.024,2.933,10.108,12.906,-2.199,1.001,0.41,-0.559,53.566,-0.832,53.74,-5.188,9.737,-1.163,2,-1.368,2,45.016,0,47.638,82.002,3,0,0,0,0,0,4,0,38.916
DB09516,4,0,0,0,0,2,0,1,124.139,2.747,315.302,93.285,54.629,167.387,0,477.84,1,1.5,0.015797,0.0047573,0.9374764,13.284,4.609,6.06,4.489,1.231,-0.882,-1.463,-3.342,3005.057,0.029,1624.996,-1.745,8.737,-0.2,2,-0.459,3,96.4,0,0,30.733,2,0,6,0,6,0,9,0,156.371
DB09526,6,0,0,0,0,2,0,-1,110.112,2.924,289.877,0,109.218,180.659,0,423.943,2,1.5,0.0201693,0.007318,0.9415055,11.253,4.75,7.166,6.354,0.799,0.694,-1.136,-3.34,912.409,-0.378,448.043,-2.704,8.787,-0.143,2,-0.69,3,84.606,0,0,45.084,2,0,6,0,6,0,8,0,64.596
DB09531,10,0,0,0,0,3,0,1,338.044,0.001,400.226,0.001,0,0,400.225,649.593,0,0,0,0,0.9063309,17.916,1.753,6.562,0.161,4.905,-4.386,-4.386,-3.048,9906.038,0.192,10000,-1.231,13.953,1.61,0,0.376,3,100,400.225,0,0,0,0,0,0,0,0,20,0,0.816
DB09534,1,0,0,2,0,10,0,-2,562.692,1.661,834.952,422.998,300.623,109.493,1.839,1582.561,2,12,0.0017429,0.0203252,0.7865816,51.805,16.347,27.149,17.062,3.164,-5.365,-6.336,-1.892,0.896,-3.274,0.416,-5.714,9.477,1.164,2,-0.233,1,31.656,0,0,168.278,8,1,20,0,20,10,38,1,0
DB09535,2,0,0,0,0,11,1,-1,361.483,3.717,727.089,317.737,67.97,341.381,0,1308.331,0,3.5,0.0105583,0,0.7956508,42.402,13.316,15.604,5.274,6.055,-7.372,-6.845,-6.467,2245.62,-0.815,1186.05,-0.514,9.597,1.109,0,1.013,1,100,0,0,57.085,3,1,12,0,12,0,27,1,0.005
DB09543,3,0,0,0,0,2,1,0,152.149,3.859,367.531,98.385,97.202,171.944,0,563.55,0,1.75,0.0264206,0,0.8977574,16.757,5.244,6.247,3.717,1.83,-1.916,-1.852,-4.006,1186.137,-0.361,594.951,-2.513,9.436,0.412,1,-0.299,3,92.681,0,0,55.898,3,0,6,0,6,0,11,0,5.359
DB09571,2,1,0,0,0,3,0,2,149.235,1.219,385.932,186.08,18.734,181.118,0,625.975,1,1.5,0.0023724,0.0038867,0.9169787,18.701,5.836,7.552,4.288,1.979,-1.156,-0.898,-4.465,1641.143,0.633,934.927,-3.001,8.981,-0.353,2,-0.11,3,96.08,0,0,13.599,1,0,6,0,6,0,11,0,14.071
DB11062,2,0,0,0,0,8,1,-1,250.337,3.93,568.82,322.868,88.255,157.697,0,961.377,0,1.75,0.0160629,0,0.8281697,28.69,8.797,9.874,2.72,4.222,-4.754,-3.937,-5.064,1442.04,-0.777,734.828,-1.822,9.42,0.391,1,0.601,3,100,0,0,54.168,3,0,6,0,6,0,18,0,0.063
DB11064,2,0,0,0,0,3,1,0,262.348,3.413,546.55,302.372,75.879,168.298,0,944.593,0,1.75,0.0123307,0,0.8518538,31.33,8.694,10.945,3.757,4.277,-5.17,-4.163,-4.732,1889.457,-0.314,984.096,-2.037,9.416,0.388,1,0.765,3,100,0,0,53.332,3,0,12,0,12,6,19,0,0.016
DB11071,0,0,0,0,0,3,1,0,214.22,3.606,463.984,0,78.13,385.853,0,744.652,0,2.25,0.0174661,0,0.8563108,25.406,8.236,9.553,5.546,2.969,-3.343,-3.298,-5.697,1798.827,-0.328,933.175,-1.312,9.476,0.469,1,0.05,3,100,0,0,54.547,3,0,12,0,12,0,16,0,4.737
DB11072,15,0,0,0,0,0,1,1,20.006,1.358,115.186,0,0,0,115.186,116.244,1,0,0.0158683,0,1.0000328,-1.502,-1.531,0.384,1.501,-0.512,1.857,1.884,-1.531,9906.038,0.192,10000,-1.52,16.017,-3.17,0,-1.229,3,95.469,115.186,0,0,0,0,0,0,0,0,1,0,46320.806
DB11085,6,0,0,0,0,2,0,-1,110.112,2.168,289.829,0,109.427,180.402,0,424.06,2,1.5,0.0110814,0.0073192,0.9418355,11.256,4.755,7.043,6.354,0.799,0.694,-1.136,-3.333,908.256,-0.379,445.839,-2.709,9.033,-0.213,2,-0.689,3,84.57,0,0,45.146,2,0,6,0,6,0,8,0,64.009
DB11089,2,0,0,1,0,17,2,-2,422.576,3.49,784.526,625.26,157.883,0,1.383,1454.157,0,7,0.0083764,0,0.7912228,41.126,12.924,16.745,5.826,4.801,-4.657,-4.8,-3.103,79.853,-2.139,41.675,-2.797,11.166,0.847,2,0.084,1,89.105,0,0,127.49,7,0,0,0,0,0,28,0,0.015
DB11091,11,0,0,0,0,1,1,-1,34.015,0,153.435,0,153.435,0,0,175.418,2,3.4,0,0.0313379,0.9876984,0.224,1.249,4.155,7.189,-1.477,0.489,-1.276,-1.731,347.439,-0.545,157.795,-4.251,11.437,-1.902,0,-0.835,2,63.777,0,0,54.458,2,0,0,0,0,0,2,0,5.879
DB11096,1,0,0,0,0,4,1,0,275.39,0.66,553.429,323.229,78.153,152.048,0,979.981,1,2,0.000445,0.0036138,0.8621471,31.949,9.204,12.581,5.169,4.212,-4.966,-4.296,-4.488,1797.959,-0.379,932.689,-2.04,8.26,0.181,2,0.73,3,100,0,0,53.16,3,0,12,0,12,6,20,0,0.027
DB11100,4,0,0,0,1,1,0,-2,158.116,9.206,290.95,27.189,263.761,0,0,454.208,3.25,3.75,0.1865992,0.0232356,0.9821617,11.381,5.693,13.092,12.618,-1.963,0.35,-0.665,-0.446,18.24,-1.32,11.675,-6.285,10.258,0.217,2,-1.023,2,38.022,0,29.35,149.57,7,0,5,0,5,1,11,1,0.184
DB11102,0,0,0,1,1,5,0,-2,223.228,5.461,454.951,127.034,191.904,136.013,0,754.117,2.25,4.5,0.0395473,0.0148368,0.8806963,22.114,8.047,13.348,11.669,0.728,-1.354,-1.723,-0.929,23.154,-1.387,18.348,-4.097,8.985,-0.249,3,-0.864,2,55.632,0,27.017,108.742,5,0,6,0,6,0,16,0,0.791
DB11104,15,0,0,0,0,0,0,0,146.05,0.001,236.439,0,0,0,236.439,322.099,0,0.5,0,0,0.9611093,6.736,-0.246,2.311,0.863,2.723,-1.688,-1.322,-2.161,9906.038,-0.037,10000,-1.52,16.121,2.586,0,-0.581,3,100,236.439,0,0,0,0,0,0,0,0,7,0,210.256
DB11115,1,0,0,1,0,2,0,-2,274.294,9.121,496.497,0,168.935,325.453,2.109,820.371,2,5.5,0.1013981,0.0156661,0.8536016,28.501,9.691,16.849,12.183,1.8,-3.192,-3.53,-3.645,62.732,-1.098,32.402,-3.294,9.318,1.126,0,-0.408,3,69.653,0,0,87.037,5,0,15,0,15,0,19,0,0.089
DB11117,2,0,0,1,0,9,0,-1,184.278,2.092,496.384,354.603,102.968,38.812,0,805.459,1,2,0.0054336,0.0040291,0.8434191,20.672,6.755,8.38,3.327,3.303,-3.112,-2.119,-2.443,264.883,-0.944,149.685,-2.416,10.119,-0.909,2,-0.132,3,89.655,0,0,51.063,2,0,0,0,0,0,13,0,0.545
DB11121,3,0,0,0,0,1,0,1,156.611,1.94,353.278,158.076,54.655,87.356,53.192,551.84,1,0.75,0.0068178,0.002123,0.9209952,16.123,5.054,6.665,3.537,2.237,-1.629,-2.322,-3.227,3003.36,0.204,3176.667,-2.123,8.955,-0.077,3,-0.116,3,100,0,0,22.575,1,0,6,0,6,0,10,0,4.71
DB11132,11,0,0,0,0,0,0,-1,60.084,5.998,191.812,93.545,98.267,0,0,243.241,0,4,0.14791,0,0.9824543,3.58,1.275,4.489,4.789,-1.572,1.536,1.507,-1.816,1158.87,-0.115,580.181,-3.331,10.35,1.756,0,-1.746,2,72.582,0,0,35.21,2,0,0,0,0,0,3,0,2806.734
DB11145,2,0,0,0,0,1,0,0,145.16,2.589,341.11,0,68.394,272.715,0,527.831,1,1.75,0.0126976,0.0051303,0.9259782,16.932,5.873,7.682,5.828,2.14,-1.894,-2.033,-4.03,2224.929,-0.029,1174.242,-1.723,8.638,0.804,2,-0.323,3,100,0,0,33.751,2,0,10,0,10,0,11,0,53.111
DB11148,0,0,0,0,0,5,1,-1,193.245,5.28,476.479,207.032,117.534,151.913,0,761.009,1.5,3,0.0366326,0.0077112,0.8460215,22.542,7.316,11.122,6.748,2.167,-2.854,-2.302,-4.748,760.895,-0.833,368.193,-2.67,8.437,0.071,1,-0.13,3,91.201,0,0,61.966,3,0,6,0,6,0,14,0,0.385
DB11155,2,0,0,0,1,2,0,1,315.586,5.422,548.139,0,63.621,283.147,201.371,893.216,2,2,0.0329098,0.0051601,0.8182995,31.012,10.658,15.198,9.349,3.811,-5.186,-4.733,-4.448,1735.87,0.304,10000,-1.503,8.824,0.463,0,0.123,3,100,0,19.23,46.364,3,0,12,0,12,0,19,0,0.065
DB11156,2,0,0,0,0,3,0,1,206.305,3.628,464.841,244.646,14.196,157.207,48.792,757.062,0,1.5,0.0173855,0,0.8642014,23.719,6.697,8.133,2.836,3.776,-3.965,-3.223,-4.479,7265.676,0.376,7808.524,-0.939,8.486,0.831,1,0.287,3,100,0,0,14.519,2,0,11,0,11,3,14,0,2.573
DB11157,1,0,0,0,0,2,0,0,226.231,4.518,432.083,39.31,121.997,270.777,0,718.441,0,1.5,0.0284082,0,0.8978249,23.9,7.756,8.938,4.467,2.724,-3.294,-3.956,-4.477,690.245,-0.566,331.384,-2.622,9.228,0.523,3,0.217,3,93.711,0,0,65.912,3,0,14,0,14,1,17,0,0.274
DB11160,1,1,0,0,0,6,0,2,255.359,1.203,541.962,224.949,6.998,310.015,0,949.002,0,2.75,0.0015245,0,0.8617357,30.933,9.289,11.017,4.565,3.671,-2.785,-2.891,-5.974,2120.49,0.538,1233.299,-2.043,9.021,-0.274,3,0.383,3,100,0,0,10.677,2,0,12,0,12,0,19,0,3.259
DB11164,0,2,0,0,0,13,4,1,324.453,5.189,655.901,433.561,90.934,0,131.407,1114.366,2,6,0.0241607,0.0129368,0.7925229,30.096,10.581,15.82,7.934,2.435,-2.012,-1.314,-6.342,84.601,-0.066,220.079,-6.072,9.014,-0.185,6,-0.112,2,75.701,0,0,89.763,6,0,0,0,0,0,20,0,0.003
DB11176,10,0,0,0,0,21,0,-2,568.881,1.392,1161.825,935.805,98.797,127.223,0,2136.885,2,3.4,0.000907,0.0041386,0.6905765,67.095,21.413,26.072,5.699,10.629,-12.645,-9.573,-7.146,1145.543,-2.083,572.974,-0.876,8.067,0.924,10,2.83,1,100,0,0,45.012,2,2,12,0,12,8,42,2,0
DB11179,0,2,0,0,0,12,2,-1,272.39,1.495,577.228,427.176,150.051,0,0,1028.147,4,8.4,0.0021749,0.0291046,0.8534698,27.287,9.751,18.618,13.614,-0.089,0.332,0.446,-5.355,23.268,-0.736,10.394,-7.258,9.273,-0.608,4,-0.631,2,50.886,0,0,104.108,6,0,0,0,0,0,19,0,0.032
DB11180,3,0,0,0,0,19,0,-2,382.459,2.171,751.24,731.639,0,0,19.601,1397.581,0,6.8,0.0033718,0,0.8047068,37.577,11.364,14.608,4.04,3.669,-6.522,-6.522,-4.692,9906.038,-1.452,7553.975,0.305,8.524,-0.6,4,0.049,1,100,0,0,31.058,4,0,0,0,0,0,24,1,0.232
DB11181,0,1,0,0,0,4,1,1,275.347,4.026,523.788,269.864,81.067,172.857,0,928.009,1,5.7,0.0174644,0.0108823,0.878437,30.067,8.945,14.236,8.904,1.871,-1.978,-1.916,-5.05,420.765,0.021,214.714,-4.083,9.403,-0.079,3,-0.095,3,84.864,0,0,58.038,4,0,14,0,14,7,20,0,0.241
DB11182,5,0,0,1,0,3,0,0,973.679,10.197,735.766,0,157.234,75.49,503.042,1357.132,2,5.25,0.0766153,0.010091,0.8057003,46.953,16.494,24.795,10.688,6.875,-9.321,-18.289,-3.228,80.994,0.002,10000,-3.863,8.704,1.985,1,0.933,1,75.441,0,0,100.867,5,2,20,0,20,0,33,1,0
DB11184,7,2,0,4,0,14,0,-2,622.541,13.97,822.794,155.562,442.038,225.194,0,1629.556,6,17,0.1197685,0.0506097,0.8139294,52.222,19.295,38.337,28.682,-1.568,-1.504,-3.971,0.161,0.001,-3.932,0,-11.654,8.814,0.871,10,-1.351,1,0,0,0,287.278,15,3,22,0,22,1,45,2,0
DB11186,0,1,0,0,0,9,0,1,333.47,4.265,628.485,425.355,32.615,170.515,0,1162.165,0,5.7,0.0156555,0,0.8505803,36.205,10.46,14.48,6.242,3.548,-2.458,-2.798,-5.489,1212.025,0.119,673.746,-2.718,9.091,-0.259,3,0.085,3,100,0,0,41.981,4,0,11,0,11,5,24,0,2.223
DB11190,5,0,0,0,4,23,1,-2,554.716,2.813,903.797,604.861,231.788,0,67.148,1696.925,6,15.8,0.0046643,0.0428215,0.7612647,46.989,17.7,32.645,25.925,-1.079,-2.08,-1.437,0.103,28.746,-3.324,57.917,-3.583,9.05,1.703,6,-2.197,1,7.858,0,42.623,216.978,12,3,0,0,0,0,36,0,1.206
DB11201,2,0,0,0,0,4,1,0,276.375,3.595,563.985,330.531,71.399,162.056,0,991.214,0,1.75,0.0130413,0,0.8524631,32.494,9.073,11.31,3.506,4.605,-5.337,-4.461,-4.692,2083.653,-0.333,1093.862,-1.88,9.424,0.396,1,0.858,3,100,0,0,52.06,3,0,12,0,12,6,20,0,0.017
DB11204,1,0,0,0,1,9,0,-2,205.253,6.594,448.527,279.251,169.276,0,0,747.732,4,7.6,0.0581464,0.0338887,0.8882607,17.991,7.315,15.928,15.078,-1.021,-0.262,-0.259,-1.966,158.638,-1.409,108.572,-3.775,9.7,-1.16,3,-1.217,2,60.348,0,23.9,97.459,5,0,0,0,0,0,14,0,18.829
DB11206,9,0,0,0,0,20,0,-2,627.822,3.078,1180.046,737.657,84.724,357.664,0,2147.934,2,6.75,0.0044114,0.0080895,0.6822552,70.38,23.234,29.349,10.734,9.612,-11.794,-10.674,-8.379,1557.607,-1.855,798.683,0.099,8.88,0.73,5,2.18,1,100,0,0,88.5,8,2,24,0,24,0,46,1,0
DB11207,1,0,0,0,0,7,1,0,248.321,4.084,583.973,351.228,62.387,170.359,0,961.396,0,2.75,0.0173468,0,0.8066908,29.453,8.657,10.549,3.872,3.911,-4.679,-3.43,-5.472,2536.805,-0.498,1353.121,-1.397,9.061,0.706,1,0.376,3,100,0,0,45.304,3,0,6,0,6,0,18,0,0.197
DB11217,0,0,0,0,0,8,1,-2,272.254,2.085,492.159,115.801,227.268,149.09,0,829.179,5,10,0.0052428,0.0454338,0.867278,23.317,9.689,20.339,18.872,-1.048,-1.539,-1.597,-4.391,69.298,-1.933,27.625,-4.415,8.718,-0.282,5,-0.943,2,53.756,0,0,125.089,7,0,12,0,12,5,19,0,0.303
DB11219,1,0,0,0,0,2,0,1,254.371,4.373,524.078,359.272,36.053,128.753,0,925.72,0,2,0.0206623,0,0.8765074,30.839,8.058,10.864,3.63,4.262,-4.776,-4.002,-4.144,4508.244,0.13,2519.153,-1.538,9.209,0.567,2,0.685,3,100,0,0,24.921,1,0,13,0,13,5,19,0,0.123
DB11221,0,0,0,0,0,5,0,-1,244.246,3.858,470.326,92.517,120.853,256.957,0,787.907,0,2.25,0.0188878,0,0.877168,24.621,8.208,9.296,4.534,2.804,-3.196,-3.935,-4.745,707.71,-0.785,340.456,-2.362,9.126,0.369,3,0.091,3,94.371,0,0,74.225,4,0,12,0,12,0,18,0,0.774
DB11226,1,0,0,0,0,12,1,-2,391.509,4.977,782.478,410.775,82.95,288.752,0,1393.205,0,4.25,0.0177817,0,0.770968,44.654,13.963,16.76,5.67,6.079,-7.866,-7.135,-6.615,1619.125,-1.09,832.832,-0.879,9.276,1.079,1,1.016,1,100,0,0,65.012,4,1,12,0,12,0,29,1,0.001
DB11231,17,0,0,0,0,25,0,2,536.882,0.814,1217.999,1003.915,0,214.083,0,2193.782,0,0,0.0003017,0,0.6703689,67.633,21.896,20.869,-5.073,18.208,-20.65,-20.65,-7.887,9906.038,2.203,5899.293,1.635,7.821,1,15,3.925,1,100,0,0,0,0,2,0,0,0,0,40,2,0
DB11235,0,1,0,0,0,7,0,1,286.376,1.481,592.363,307.387,16.16,268.816,0,1027.325,0,5.25,0.002136,0,0.8312192,33.032,9.731,12.974,6.71,3.227,-2.334,-2.391,-6.271,1736.029,0.384,993.487,-2.261,8.652,0.158,5,-0.101,3,100,0,0,34.7,5,0,12,0,12,0,21,0,7.27
DB11254,1,0,0,0,0,7,0,-1,194.273,1.271,480.166,257.859,95.596,126.711,0,780.85,2,1.5,0.0020682,0.0044179,0.8540548,21.811,7.352,10.117,5.249,2.742,-3.03,-2.718,-4.498,1228.471,-0.732,617.935,-2.163,8.942,-0.272,3,0.008,3,100,0,0,43.417,2,0,6,0,6,0,14,0,1.247
DB11256,5,0,0,2,0,10,0,-2,459.461,10.043,784.02,206.598,421.537,155.884,0,1374.264,7.25,12.25,0.0733964,0.0420705,0.7624618,43.912,16.928,33.606,26.012,0.27,-4.326,-4.245,-2.504,0.064,-4.873,0.023,-7.779,7.825,0.079,6,-0.931,1,0,0,0,240.189,13,2,16,0,16,2,33,1,0
DB11260,1,0,0,0,0,4,4,-1,522.637,4.276,804.488,535.06,107.736,161.692,0,1600.339,0,8,0.0114269,0,0.8224706,56.867,14.834,23.496,10.486,5.283,-6.622,-6.408,-5.176,942.415,-0.739,463.99,-2.551,9.932,0.581,4,0.954,1,85.198,0,0,115.553,7,2,21,3,11,11,38,1,0
DB11262,7,0,0,0,0,10,0,-2,658.885,3.77,1022.83,529.587,109.581,383.661,0,2059.764,2,5.5,0.0068998,0.0076046,0.765432,73.521,21.268,30.898,11.677,9.483,-11.049,-12.19,-7.157,905.193,-1.286,444.214,-1.227,8.857,1.151,3,2.662,1,100,0,0,97.85,8,2,30,0,30,0,49,1,0
DB11263,0,0,0,0,0,12,1,-2,390.389,8.197,653.034,125.094,260.099,267.842,0,1161.832,6,10.75,0.0578269,0.0403226,0.8184487,35.195,14.092,27.219,21.611,0.142,-2.631,-3.551,-5.747,33.836,-2.748,12.729,-4.217,8.508,0.48,6,-0.754,2,42.194,0,0,146.146,8,1,18,0,18,5,28,0,0.055
DB11269,1,0,0,0,0,12,1,-2,397.513,9.375,785.031,482.465,92.612,209.954,0,1399.143,0,4.75,0.0628197,0,0.7706424,44.14,13.534,17.387,5.698,5.715,-6.653,-6.031,-6.245,1311.161,-1.199,663.013,-1.335,8.409,0.448,2,0.9,1,100,0,0,75.833,5,1,12,0,12,0,29,1,0.004
DB11273,0,1,0,0,2,5,1,0,563.695,9.047,838.511,557.079,107.235,174.197,0,1653.174,2.25,10.75,0.0495073,0.0192305,0.8063717,58.459,15.971,29.261,18.772,2.707,-4.417,-4.802,-3.473,133.125,-0.439,115.782,-4.465,8.182,-0.006,6,0.104,3,67.858,0,31.612,124.623,10,1,28,0,28,13,41,0,0.001
DB11274,0,1,0,0,2,6,1,0,577.722,9.481,872.409,587.927,113.944,170.538,0,1734.156,2.25,10.75,0.0518341,0.0184833,0.8001477,61.023,16.729,30.19,19.27,3.152,-4.546,-5.083,-3.556,98.704,-0.586,98.826,-4.505,8.151,-0.036,6,0.264,3,68.135,0,39.941,125.367,10,1,28,0,28,13,42,0,0.001
DB11275,0,1,0,0,2,6,1,0,577.722,6.499,849.254,564.362,108.142,176.75,0,1698.327,2.25,10.75,0.0248676,0.0189873,0.8106033,59.648,16.354,29.358,19.148,2.988,-4.189,-5.083,-3.417,113.979,-0.497,113.331,-4.376,8.288,0.104,6,0.182,3,68.293,0,39.003,120.823,10,1,28,0,28,13,42,0,0.002
DB11278,0,1,0,0,0,4,0,1,179.261,2.047,424.427,205.183,38.393,180.851,0,704.756,1,3.7,0.0059476,0.0087176,0.9023778,21.209,6.657,9.71,6.458,1.597,-0.718,-0.776,-4.7,1068.373,0.407,587.862,-3.269,8.969,-0.161,3,-0.302,3,90.504,0,0,25.383,2,0,6,0,6,0,13,0,11.563
DB11282,0,0,0,0,0,3,0,1,191.272,4.98,452.023,296.634,30.346,125.043,0,761.821,0,3,0.0325592,0,0.8924277,23.602,6.481,8.97,4.157,2.321,-2.646,-2.103,-3.869,5106.569,0.129,2882.397,-1.35,9.385,0.044,1,-0.1,3,100,0,0,26.828,2,0,6,0,6,0,14,0,16.127
DB11284,10,0,0,1,0,37,4,-2,666.871,5.943,1343.214,1113.718,227.791,0,1.705,2430.809,3,12.4,0.0145277,0.0159896,0.6509094,67.369,25.476,32.307,12.947,7.87,-9.556,-7.656,-5.373,17.352,-5.247,8.037,-2.165,10.717,-0.481,4,0.765,1,69.292,0,0,169.959,10,2,0,0,0,0,45,2,0
DB11285,0,0,0,0,0,6,1,-1,222.24,1.501,509.172,262.921,113.481,132.77,0,813.195,1,3.5,0.0027696,0.0068739,0.8274917,23.805,7.497,10.508,6.208,2.271,-3.342,-2.709,-4.957,831.296,-0.903,405.149,-2.567,8.869,0.764,2,-0.099,3,92.501,0,0,67.067,4,0,6,0,6,0,16,0,0.274
DB11299,0,0,0,0,0,7,0,0,210.272,2.935,501.191,341.708,51.31,108.172,0,815.743,1,3.2,0.0105584,0.0063848,0.842425,23.03,6.982,9.845,5.082,2.739,-3.136,-2.581,-4.598,3230.943,-0.34,1757.416,-1.412,8.73,-0.257,4,-0.075,3,100,0,0,37.139,3,0,6,0,6,0,15,0,5.95
DB11304,2,0,0,0,0,4,0,0,138.166,0.981,362.561,96.852,57.08,208.63,0,549.648,1,2.45,0.0017515,0.0067575,0.8950344,15.267,5.266,7.007,5.394,1.615,-1.174,-1.459,-4.225,2848.478,-0.153,1533.673,-1.452,9.148,-0.303,2,-0.503,3,100,0,0,30.847,2,0,6,0,6,0,10,0,182.098
DB11323,0,0,0,0,0,5,1,-2,182.176,5.734,416.375,96.781,152.384,167.211,0,651.14,1,3.45,0.0505009,0.0082858,0.8725621,18.291,6.562,9.599,6.655,1.072,-1.916,-1.96,-4.392,355.505,-1.072,161.758,-3.259,9.467,0.447,2,-0.452,3,78.876,0,0,78.31,4,0,6,0,6,0,13,0,1.224
DB11327,1,0,0,0,0,3,1,0,252.305,10.688,447.107,0,67.678,312.405,67.024,749.986,0,2,0.1523245,0,0.892872,24.918,8.422,11.353,4.712,3.364,-3.46,-4.223,-4.755,2259.995,-0.019,2781.335,-1.378,9.362,2.205,4,0.133,3,100,0,0,42.985,4,0,12,0,12,0,16,0,3.778
DB11328,2,0,0,1,0,12,1,-2,294.449,5.557,608.349,474.207,132.602,0,1.54,1074.446,1,4,0.0287395,0.0065752,0.8339414,29.14,9.356,12.76,4.843,3.952,-3.96,-3.598,-2.411,138.688,-1.427,75.835,-2.811,11.334,0.277,0,0.097,3,88.426,0,0,71.14,4,0,0,0,0,0,19,0,0.05
DB11331,11,0,0,1,0,42,4,-2,749.016,5.221,1389.896,1158.026,217.37,11.443,3.057,2654.079,3,12.4,0.0102707,0.0154525,0.6669994,73.203,27.002,34.348,11.964,9.394,-9.579,-9.314,-5.167,21.786,-5.218,10.454,-1.453,9.519,-0.307,6,1.177,1,79.981,0,0,163.146,10,2,0,0,0,0,51,2,0
